no,message,description,id,page_id,full_text,locations
1405,"Looking for a romantic place for you and your loved one? Hong Kong is the best choice for you! From the simplest romantic walk down the park to the most memorable honeymoon, Hong Kong is the perfect place for your romantic getaway! http://www.discoverhongkong.com/eng/things-to-do/romantic-vacation.html ","Looking for a perfect romantic vacation or getaway? Whether it's your honeymoon, wedding anniversary, or simply getting to know a close friend better, Hong Kong offers a perfect blend of East and West with the magic to make memories of a romantic vacation last a lifetime.",114979501871035_272406136125167,DiscoverHongKong,"Looking for a romantic place for you and your loved one? Hong Kong is the best choice for you! From the simplest romantic walk down the park to the most memorable honeymoon, Hong Kong is the perfect place for your romantic getaway!    Looking for a perfect romantic vacation or getaway? Whether it's your honeymoon, wedding anniversary, or simply getting to know a close friend better, Hong Kong offers a perfect blend of East and West with the magic to make memories of a romantic vacation last a lifetime.",Hong Kong
1406,"Hi Hong Kong fans! Check out this travel horoscope test and see what you need to try out and experience while in HK. Plus, learn the living culture in HK in a unique way through the interactive culture guide. Enjoy! :) http://www.discoverhongkong.com/promotions/living_culture_guide/eng/index.html ",,114979501871035_293972680618851,DiscoverHongKong,"Hi Hong Kong fans! Check out this travel horoscope test and see what you need to try out and experience while in HK. Plus, learn the living culture in HK in a unique way through the interactive culture guide. Enjoy! :)    ",HK$$Hong Kong
1407,"Hey Hong Kong fans! Here's your chance to win a 3D2N trip to Hong Kong for two, as HK celebrates Halloween Treats! Visit our promo page for the mechanics.

https://www.facebook.com/hongkongonline?sk=app_153284594738391","Welcome to Discover Hong Kong, the official Facebook page for fans of one of the world’s most exciting destinations.",114979501871035_142814032484164,DiscoverHongKong,"Hey Hong Kong fans! Here's your chance to win a 3D2N trip to Hong Kong for two, as HK celebrates Halloween Treats! Visit our promo page for the mechanics.

  Welcome to Discover Hong Kong, the official Facebook page for fans of one of the worlds most exciting destinations.",Hong Kong
1408,Hey Hong Kong fans! Who wants to feel the Halloween vibe in Hong Kong this October? Get ready to win a 3D2N trip to Hong Kong for two and experience HK Halloween Treats! Stay tuned for the contest mechanics to be given today!,,114979501871035_257038177665166,DiscoverHongKong,Hey Hong Kong fans! Who wants to feel the Halloween vibe in Hong Kong this October? Get ready to win a 3D2N trip to Hong Kong for two and experience HK Halloween Treats! Stay tuned for the contest mechanics to be given today! ,Hong Kong
1409,Do you just love Dim Sum? Hong Kong is not only the Culinary Capital of Asia but also the home of luscious Dim Sum. Check out http://www.discoverhongkong.com/eng/dining/dim-sum-guide.html for HK's Dim Sum Guide just for you.,Learn how many ways you can enjoy Dim Sum?  Take a look at our Dim sum guide and select from the menu.  Simply print the list of mouth-watering Chinese snacks and take it to your favourite Chinese restaurant for ordering.,114979501871035_268086673226042,DiscoverHongKong,Do you just love Dim Sum? Hong Kong is not only the Culinary Capital of Asia but also the home of luscious Dim Sum. Check out   for HK's Dim Sum Guide just for you. Learn how many ways you can enjoy Dim Sum?  Take a look at our Dim sum guide and select from the menu.  Simply print the list of mouth-watering Chinese snacks and take it to your favourite Chinese restaurant for ordering.,HK$$Asia$$Hong Kong
1410,"Redefine luxurious brunch and dine outs at WHISK, The Mira Hotel Hong Kong. Try out their modern French classics and the newly introduced caviar bar paired with boutique vodkas available during Sundays! http://www.themirahotel.com/en/dining/whisk.aspx","The best of fine french restaurant & dining, masterfully executed by Wlliam Girard and Consultant Chef Justin Quek.",114979501871035_221511327909256,DiscoverHongKong,"Redefine luxurious brunch and dine outs at WHISK, The Mira Hotel Hong Kong. Try out their modern French classics and the newly introduced caviar bar paired with boutique vodkas available during Sundays!   The best of fine french restaurant & dining, masterfully executed by Wlliam Girard and Consultant Chef Justin Quek.",Mira Hotel Hong Kong
1411,"Shop 'til you drop in Hong Kong's most popular shopping districts! Awesome and affordable items await you in the one and only ""Shoppers' Paradise"" so raid all these stores in HK now! ;) http://www.discoverhongkong.com/eng/shopping/shopping-guide.html",Where are the best places to shop in Hong Kong? What are the,114979501871035_199620866777680,DiscoverHongKong,"Shop 'til you drop in Hong Kong's most popular shopping districts! Awesome and affordable items await you in the one and only ""Shoppers' Paradise"" so raid all these stores in HK now! ;)   Where are the best places to shop in Hong Kong? What are the",HK$$Hong Kong
1412,Do you just love vintage-style accessories and apparels? This is the shop for you! Retrostone sources vintage items from different countries around the world and reassemble them into cool retro-rock style accessories. Browse over various items here http://www.facebook.com/pages/retrostone-HK/101249849922892.,"Address: -  -旺角潮流特區地庫，23號及4號店舗 。 B04 & B23 ,Basement,Trendy Zone,Mongkok,Kln ",114979501871035_218156274914249,DiscoverHongKong,"Do you just love vintage-style accessories and apparels? This is the shop for you! Retrostone sources vintage items from different countries around the world and reassemble them into cool retro-rock style accessories. Browse over various items here   Address: -  -234  B04 & B23 ,Basement,Trendy Zone,Mongkok,Kln ",Mongkok
1413,Watch Shreya Ghoshal live in Hong Kong tonight! This multi-awarded young Bollywood singer is sure to stun Hong Kong with her hit songs and energetic performance. Make sure you do not miss her first ever concert in HK. Grab your tickets now! http://www.hkticketing.com/Ticketek/eng/event/nswcms_event.asp?id=4991&NatTag=&SynopsisCode=&PrevStep=Calendar+Of+Events,"Shreya Ghoshal is a vivacious young Bollywood Singer with numerous Filmfare, IIFA, National, Zee and Star Cine awards to her credit.She shot to fame with her hit songs in the movie 'Devdas'. Hits such as Zoobi Doobi, Teri Aur, Yeh Ishk Hai, Bahara, Noor-e-Khuda, Aahista- Aahista have got her nominat...",114979501871035_164348583652919,DiscoverHongKong,"Watch Shreya Ghoshal live in Hong Kong tonight! This multi-awarded young Bollywood singer is sure to stun Hong Kong with her hit songs and energetic performance. Make sure you do not miss her first ever concert in HK. Grab your tickets now!   Shreya Ghoshal is a vivacious young Bollywood Singer with numerous Filmfare, IIFA, National, Zee and Star Cine awards to her   to fame with her hit songs in the movie 'Devdas'. Hits such as Zoobi Doobi, Teri Aur, Yeh Ishk Hai, Bahara, Noor-e-Khuda, Aahista- Aahista have got her nominat...",HK$$Bahara$$Hong Kong
1414,Follow the huge crowd heading to Victoria Harbour tomorrow to celebrate the 62nd birthday of the People's Republic of China through a bright and stunning fireworks display. http://www.discoverhongkong.com/eng/jsp/event-search/search-details.jsp?event_id=56106,"Search events in Hong Kong.  Many seasonal events such as the Hong Kong Marathon, the Hong Kong Arts Festival, Rugby Sevens are huge in Hong Kong.  Discover the excitement that will happen in 2008. Get first hand information on upcoming events, events highlight and to search for your favourite event...",114979501871035_206332299433799,DiscoverHongKong,"Follow the huge crowd heading to Victoria Harbour tomorrow to celebrate the 62nd birthday of the People's Republic of China through a bright and stunning fireworks display.   Search events in Hong Kong.  Many seasonal events such as the Hong Kong Marathon, the Hong Kong Arts Festival, Rugby Sevens are huge in Hong Kong.  Discover the excitement that will happen in 2008. Get first hand information on upcoming events, events highlight and to search for your favourite event...",Hong Kong$$Hong Kong Arts Festival$$Victoria Harbour$$Hong Kong Marathon$$People 's Republic of China
1415,Face your deepest fears and dare to enter the spine-chilling Madame Tussauds 'Frankenstein's Lab' from 2:30 PM -10:00 PM until October 31. This is one scary Halloween experience you shouldn't miss! http://www.discoverhongkong.com/halloween/2011/eng/#/eng/hotspots/,"There’ll be mad masquerading in Asia’s world city this Halloween, complete with costume parties, dressed-up shopping malls and gruesome edibles and brews. And your fiendish friend  Captain Pumpkin is here to take you on a tour of the city’s horrifyingly hip host of happenings. Read on to see what he...",114979501871035_226542017403228,DiscoverHongKong,"Face your deepest fears and dare to enter the spine-chilling Madame Tussauds 'Frankenstein's Lab' from 2:30 PM -10:00 PM until October 31. This is one scary Halloween experience you shouldn't miss!   Therell be mad masquerading in Asias world city this Halloween, complete with costume parties, dressed-up shopping malls and gruesome edibles and brews. And your fiendish friend  Captain Pumpkin is here to take you on a tour of the citys horrifyingly hip host of happenings. Read on to see what he...",
